,Date,Title,Numac,Link FR,Link NL,Topics
25,3/12/2020,"SERVICE PUBLIC FEDERAL FINANCES
21 FEVRIER 2020. - Loi introduisant diverses dispositions fiscales transitoires en ce qui concerne le retrait du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord de l'Union européenne, p. 14923.",2020020502,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-03-12&caller=list&numac=2020020502,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-03-12&caller=list&numac=2020020502,"[0.2596377676385473, 0.004570140857038744, 0.005666752613365153, 0.007219708914706116, 0.008894317835735865, 0.008912652533852065, 0.005695077843861921, 0.003454939271565169, 0.008709189748371537, 0.005607620434123748, 0.007188985165101647, 0.006792888716504492, 0.008508393138643586, 0.008268853423736696, 0.00622603375815244, 0.004305284038996971, 0.00424723732040648, 0.004499935451312429, 0.07108966655922859, 0.025889759428449902, 0.00814469969267647, 0.008101525056130368, 0.005337458490849147, 0.0096989337331141, 0.004788204224235046, 0.01751808840685455, 0.007290880810664553, 0.0036841953627388597, 0.007020004210735214, 0.0038459564168282817, 0.007650040885889391, 0.008947100277853825, 0.0034603208176971095, 0.008295414709777621]"
26,3/13/2020,"REGION DE BRUXELLES-CAPITALE
5 MARS 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale modifiant l'arrêté royal du 8 juillet 1970 portant règlement général des taxes assimilées aux impôts sur les revenus dans le cadre de la reprise du service de la taxe de circulation sur les véhicules automobiles et de la taxe de mise en circulation par la Région de Bruxelles-Capitale, p. 15089.",2020020547,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-03-13&caller=list&numac=2020020547,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-03-13&caller=list&numac=2020020547,"[0.25138516681525236, 0.004632663433461596, 0.005744550889364806, 0.007320678320850181, 0.00901911730809287, 0.00903756681294374, 0.005773405952544483, 0.0035021612271121123, 0.008831860444285668, 0.005684405650885387, 0.007288908705644552, 0.006887397224874746, 0.008627605556891451, 0.008384116147842968, 0.006312853018283021, 0.004364526159132081, 0.004306005801262051, 0.004561829914843607, 0.07202227590202083, 0.026242192462347123, 0.008257586538682004, 0.008214697222607556, 0.005409524838585589, 0.009833802548708711, 0.004854100810225286, 0.017769734998148407, 0.007391348294530104, 0.003734512396008254, 0.007118016135827995, 0.00389834607152904, 0.007755600346441178, 0.009069825174676919, 0.0035076288918847423, 0.008411033411073595]"
27,3/20/2020,"REGION DE BRUXELLES-CAPITALE
Appel à candidature (h/f/x). - Vacance d'emploi de Directeur{bullet}trice général{bullet}e adjoint{bullet}e (A4+) au sein du Service Public Régional de Bruxelles Fiscalité dans le rôle linguistique francophone, p. 16556.",2020020301,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-03-20&caller=list&numac=2020020301,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-03-20&caller=list&numac=2020020301,"[0.0023514100628484916, 0.0027704584419246314, 0.005306639390072591, 0.0022844122989471353, 0.002710448532126756, 0.002713808719545492, 0.003962242665857109, 0.0013094782353557108, 0.0025681983062392833, 0.5623701743825503, 0.002677769370599043, 0.002297532450822121, 0.002396427431336335, 0.0028245809780686236, 0.0021640896604760767, 0.0020945364967625006, 0.001651995678751104, 0.0023271375658813894, 0.002160062560962116, 0.0023361060240953955, 0.0021022197519101737, 0.0027054521396933343, 0.0021487452795531277, 0.0026926900028998012, 0.001964427321613447, 0.002538062198230907, 0.003132780250281494, 0.0018036982015030639, 0.0020226874293677644, 0.0015658871645254945, 0.0031032584743437013, 0.002643240388179289, 0.0013126063397055781, 0.00287156365266893]"
28,3/20/2020,"REGION DE BRUXELLES-CAPITALE
Région de Bruxelles-Capitale. - Appel à candidature (h/f/x). - Vacance d'emploi de directeur{bullet}trice chef de service (A4) Back Office au sein du Service public régional Bruxelles fiscalité dans le rôle linguistique francophone, p. 16560.",2020040380,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-03-20&caller=list&numac=2020040380,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-03-20&caller=list&numac=2020040380,"[0.0016588981284313086, 0.0021792275531301356, 0.5986040395573007, 0.0017047877558183469, 0.0020444876247760237, 0.002027493751966811, 0.003299418374545692, 0.000979199162602586, 0.0019192708024191854, 0.003846406287567333, 0.001983472838771887, 0.001720225022061171, 0.0017764907619539313, 0.002144963949636778, 0.0016438733031528786, 0.0016081581609509801, 0.0012579703250113036, 0.001798168704778221, 0.001502805925897558, 0.0016548721641737622, 0.0015517710397287578, 0.0020600953615059216, 0.0014501445604487232, 0.0020197290897827264, 0.0014897094693957199, 0.0018060802347057779, 0.002434356047065778, 0.001280928798551662, 0.0014684355444570354, 0.0011581117181572982, 0.002453914934165497, 0.0019571049979530083, 0.0009825971708138227, 0.0022529814188401707]"
29,3/23/2020,"SERVICE PUBLIC FEDERAL FINANCES
15 MARS 2020. - Arrêté royal modifiant, en ce qui concerne le coefficient de revalorisation pour les revenus cadastraux, l'AR/CIR 92, p. 16628.",2020040601,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-03-23&caller=list&numac=2020040601,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-03-23&caller=list&numac=2020040601,"[0.020879947613746168, 0.019651311612052386, 0.019993440352351503, 0.019712109180606268, 0.020700278969319554, 0.02231380211011757, 0.02131774284186116, 0.0009835424443875827, 0.02050300887953399, 0.019418973022586702, 0.022201518976485004, 0.01885065128201137, 0.02010701893442217, 0.020097043330941762, 0.02242587293511169, 0.019005337131368396, 0.018565997833446646, 0.020907940982894373, 0.020018228349551703, 0.01948211250344579, 0.020891596949531365, 0.02098897695209753, 0.018380766262850415, 0.022503494644137, 0.016649612719204912, 0.02075820284828349, 0.022410179118540145, 0.010999995252331259, 0.0208305580438184, 0.0014838700807680728, 0.02224681486597168, 0.02329951909106913, 0.0009920534198500353, 0.022493727267067547]"
30,4/2/2020,"SERVICE PUBLIC FEDERAL FINANCES
27 MARS 2020. - Arrêté royal déterminant le modèle de formulaire de déclaration en matière d'impôt des personnes physiques pour l'exercice d'imposition 2020, p. 24166.",2020040752,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-02&caller=list&numac=2020040752,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-02&caller=list&numac=2020040752,"[5.04606083172975e-20, 1.976908103866103e-20, 3.6178885751548977e-20, 7.819270746716368e-20, 0.04263063996542785, 3.8211441947455257e-16, 3.4059522570723e-20, 9.583833898635887e-21, 4.877137643183477e-16, 3.389562426864969e-20, 9.089886767733187e-20, 8.146271029070762e-20, 2.685730121852297e-19, 0.05143544053210148, 3.308354924801698e-20, 1.8294445365782712e-20, 1.5350807639118482e-20, 1.8966262042078793e-20, 4.3285517407132014e-20, 5.4270880347622e-20, 3.3046991360287084e-20, 0.03736446527503946, 1.588648119851215e-20, 1.0006966570111212e-19, 2.3888446282022532e-20, 5.915811538926902e-20, 8.241223192196766e-20, 1.1182753544256167e-20, 2.228501600900454e-20, 1.080712901528288e-20, 8.959106643879587e-20, 8.214715538130856e-20, 9.629943211486531e-21, 1.0351234306699593e-19]"
31,4/3/2020,"SERVICE PUBLIC FEDERAL FINANCES
27 MARS 2020. - Arrêté royal actualisant l'AR/CIR 92 en matière de précompte mobilier, p. 24386.",2020040888,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-03&caller=list&numac=2020040888,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-03&caller=list&numac=2020040888,"[4.2785671297297426e-23, 1.6682268488135016e-23, 3.0490402393020923e-23, 6.62629266010558e-23, 0.04326555200505173, 3.246889491791242e-19, 2.8754395999414865e-23, 8.104415452455735e-24, 4.1535198578805426e-19, 2.8570201788923944e-23, 7.690023675440689e-23, 6.8797345566405e-23, 2.2792008525973377e-22, 0.05150506201730536, 2.80321567648401e-23, 1.5452011087369948e-23, 1.2980647363347566e-23, 1.6020996731558716e-23, 3.66546996238286e-23, 4.600658010604181e-23, 2.8034083328368636e-23, 0.03753561514983732, 1.342178764777752e-23, 8.502288078471618e-23, 2.012997854370054e-23, 5.021939739699223e-23, 6.970537857361073e-23, 9.447623406538616e-24, 1.8875639896111626e-23, 9.136111570257425e-24, 7.581578019007338e-23, 6.962465796780959e-23, 8.143421109111776e-24, 8.786155177384344e-23]"
32,4/3/2020,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
26 MARS 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale exécutant les articles 24 à 26 de l'ordonnance du 21 décembre 2012 établissant la procédure fiscale en Région de Bruxelles-Capitale, p. 24487.",2020030433,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-03&caller=list&numac=2020030433,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-03&caller=list&numac=2020030433,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999991856544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
33,4/3/2020,"REGION DE BRUXELLES-CAPITALE
26 MARS 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale exécutant les articles 24 à 26 de l'ordonnance du 21 décembre 2012 établissant la procédure fiscale en Région de Bruxelles-Capitale en ce qui concerne les personnes visées à l'article 27/1 de la même ordonnance, p. 24492.",2020030434,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-03&caller=list&numac=2020030434,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-03&caller=list&numac=2020030434,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999991856544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
34,4/3/2020,"REGION DE BRUXELLES-CAPITALE
26 MARS 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale exécutant les articles 433 à 435 du Code des impôts sur les revenus 1992 en ce qui concerne les personnes visées à l'article 439 du même Code, p. 24497.",2020030436,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-03&caller=list&numac=2020030436,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-03&caller=list&numac=2020030436,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999991856544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
35,4/3/2020,"REGION DE BRUXELLES-CAPITALE
26 MARS 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale exécutant les articles 69 à 71 de l'ordonnance du 6 mars 2019 relative au Code Bruxellois de procédure fiscale, p. 24502.",2020030437,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-03&caller=list&numac=2020030437,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-03&caller=list&numac=2020030437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999991856544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
36,4/7/2020,"FR

NL

DE

 Image du sommaire du 2020-04-07
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL AFFAIRES ETRANGERES, COMMERCE EXTERIEUR ET COOPERATION AU DEVELOPPEMENT
<<<<<<< HEAD
11 SEPTEMBRE 2015. - Loi portant assentiment au Protocole, fait à Bruxelles le 19 janvier 2010, modifiant la Convention entre le Royaume de Belgique et l'État de Malte tendant à éviter la double imposition et à prévenir l'évasion fiscale, et le Protocole, signés à Bruxelles le 28 juin 1974, tels que modifiés par la Convention additionnelle signée à Bruxelles le 23 juin 1993, p. 24790.",2018014264,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-07&caller=list&numac=2018014264,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-07&caller=list&numac=2018014264,"[0.001229204052960006, 0.0006921596934786815, 0.0009398146186300512, 0.001686167238110276, 0.004490233500081828, 0.003577330508069406, 0.0009671199834946734, 0.0004521764496153405, 0.68983656442506, 0.0008922616390076818, 0.0014192546164522063, 0.001459853211901781, 0.002847557676761666, 0.004227271654884664, 0.00115862187421854, 0.0007190759600225981, 0.0007122858575959825, 0.000734334634196141, 0.0010503290964604863, 0.001295904692854079, 0.001022099785495903, 0.0037698842245231672, 0.0006269238253016816, 0.0015824343103301355, 0.0007765118380746309, 0.0014959058716417218, 0.0013968900802620837, 0.0004966079452383714, 0.0009747995951146335, 0.000512718247506678, 0.0014794240638316223, 0.001376402821682241, 0.0004537389534516673, 0.001759098471421141]"
37,4/7/2020,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
26 MARS 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale exécutant les articles 433 à 435 du Code des impôts sur les revenus 1992, p. 24860.",2020030435,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-07&caller=list&numac=2020030435,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-07&caller=list&numac=2020030435,"[0.0011065108336735534, 0.00038721298508460574, 0.0004447884577295271, 0.0005513840217219114, 0.0006700273392537741, 0.0006145502621183044, 0.0004394720616327673, 0.00030878477800684275, 0.0006573612211847337, 0.00044055681949361553, 0.0005109109714731446, 0.0005327163500156064, 0.0006630985502379508, 0.0006428015026229128, 0.0004788647309378185, 0.00036406344647952834, 0.00037289910455854725, 0.00037446959034399927, 0.0008483873750415151, 0.6832824942158188, 0.0006463953454257697, 0.0005988133635841212, 0.00046983364926115646, 0.0006643940624737515, 0.00043447559327494054, 0.0009521683979432726, 0.0005249723803208077, 0.00032119769156053487, 0.0005489416512320566, 0.0003494465273678057, 0.0005534606507279242, 0.0006110089662012269, 0.0003091901190233782, 0.0005890518938246842]"
38,4/7/2020,"REGION DE BRUXELLES-CAPITALE
26 MARS 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale exécutant les articles 69 à 71 de l'ordonnance du 6 mars 2019 relative au Code Bruxellois de procédure fiscale en ce qui concerne les personnes visées à l'article 75, alinéa 1er, de la même ordonnance, p. 24865.",2020030438,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-07&caller=list&numac=2020030438,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-07&caller=list&numac=2020030438,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999991856544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
39,4/14/2020,"SERVICE PUBLIC FEDERAL JUSTICE
3 AVRIL 2020. - Arrêté ministériel visant à désigner le service visé à l'article 29bis du Code d'instruction criminelle qui est chargé de recevoir du procureur du Roi les dénonciations d'indices de fraude fiscale recueillis dans le cadre d'une enquête pénale, p. 26037.",2020020771,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-14&caller=list&numac=2020020771,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-14&caller=list&numac=2020020771,"[0.001792592148169386, 8.758788985193176e-10, 3.5257280221507284e-06, 0.0020723279356647493, 0.002526553745489987, 0.0022129148214113247, 3.3845435567354766e-06, 8.889348686103845e-11, 0.0024818176768664226, 3.4745133456476236e-06, 0.0019707026339091287, 0.002015266998996678, 0.001924553963515628, 0.0025641578308845557, 1.0405027716780177e-07, 8.825594800830091e-10, 2.7467651003305077e-10, 9.155727931582262e-10, 0.0015906384310090918, 0.0019203569932120846, 2.1805571196628193e-08, 0.002381402743938217, 2.530243309130698e-10, 0.0018436132356735573, 1.0990914022057044e-09, 0.0022095364037682786, 0.0016643292046253397, 1.2214785086891133e-10, 9.871560811520023e-10, 1.034270001464003e-10, 0.0017369384137979685, 0.0016172821294675418, 8.922664592031641e-11, 0.0019334232625363669]"
41,4/14/2020,"SERVICE PUBLIC DE WALLONIE
8 AVRIL 2020. - Arrêté ministériel portant exécution de l'arrêté du Gouvernement wallon du 20 mars 2020 relatif à l'octroi d'indemnités compensatoires dans le cadre des mesures contre le coronavirus COVID-19, p. 26056.",2020020818,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-14&caller=list&numac=2020020818,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-14&caller=list&numac=2020020818,"[0.0017926536049497903, 8.688682662266647e-10, 3.497524848629305e-06, 0.0020724543475901724, 0.0025267257951993383, 0.0022130569858380515, 3.357464652903748e-06, 8.818151343655283e-11, 0.0024819649414161518, 3.4467078821077248e-06, 0.001970832675290452, 0.0020153914202189266, 0.0019246368787253693, 0.002564336713438588, 1.0321800728267879e-07, 8.754948780965905e-10, 2.7247758600848704e-10, 9.082449227257585e-10, 0.0015906908684978774, 0.0019204129783588484, 2.1630945001581575e-08, 0.002381585174649387, 2.5099644817785e-10, 0.001843705632146678, 1.0902942236218212e-09, 0.002209607241495433, 0.0016644139381793118, 1.211698096717433e-10, 9.792438498527401e-10, 1.0259844323422901e-10, 0.0017370296576117922, 0.0016173572798275266, 8.851202171797345e-11, 0.0019335339390996857]"
42,4/14/2020,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
7 AVRIL 2020. - Arrêté du Ministre-Président de la Région de Bruxelles-Capitale prolongeant l'interdiction des visites dans les maisons de repos, les maisons de repos et de soins dans le cadre de mesures d'urgence pour limiter la propagation du Coronavirus  Covid-19, p. 26063.",2020020780,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-04-14&caller=list&numac=2020020780,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-04-14&caller=list&numac=2020020780,"[0.0017926166015004637, 8.731871698689977e-10, 3.5148991752010336e-06, 0.00207237521289791, 0.00252661779526999, 0.0022129639236997925, 3.374145392011632e-06, 8.862006405697608e-11, 0.0024818731611601424, 3.4638376972839386e-06, 0.001970747877991496, 0.002015315965435507, 0.0019245886903360206, 0.0025642299972206167, 1.0373054524297648e-07, 8.798469415971343e-10, 2.7383204582372893e-10, 9.127589128798951e-10, 0.001590659615820745, 0.0019203815977628486, 2.173850029282045e-08, 0.0023814681787281567, 2.5224557899182326e-10, 0.0018436489787935614, 1.0957144989980222e-09, 0.0022095635815492214, 0.001664363034545498, 1.2177222405185518e-10, 9.841156211667716e-10, 1.031088650506844e-10, 0.0017369747392794175, 0.001617311923600266, 8.895220322158645e-11, 0.0019334654561289045]"
